"id";"draftYear";"draftRound";"draftSelection";"draftOverall";"tmID";"firstName";"lastName";"suffixName";"playerID";"draftFrom";"lgID"
4837;1973;10;3;154;"POR";"Sam";"Whitehead";"";"";"Oregon State";"NBA"
4838;1973;10;4;155;"SEA";"Bob";"Bodell";"";"";"Maryland";"NBA"
4839;1973;10;5;156;"CLE";"Dean";"Martin";"";"";"Baldwin-Wallace";"NBA"
4840;1973;10;6;157;"KCO";"Ernie";"Kusyner";"";"";"Kansas State";"NBA"
4841;1973;10;7;158;"PHO";"Claude";"White";"";"";"Elmhurst";"NBA"
4842;1973;10;8;159;"DET";"Bob";"Solomon";"";"";"Wayne State";"NBA"
4843;1973;10;9;160;"GSW";"Fred";"Lavoroni";"";"";"Santa Clara";"NBA"
4844;1973;10;10;161;"CHI";"Russ";"Hunt";"";"";"Furman";"NBA"
4845;1973;10;11;162;"CAP";"Dick";"Kelly";"";"";"Bay College";"NBA"
4846;1973;10;12;163;"NYK";"Ed";"Fields";"";"";"C.W. Post";"NBA"
4847;1973;10;13;164;"MIL";"Ron";"Battle";"";"";"Sam Houston State";"NBA"
4848;1973;10;14;165;"BOS";"Steve";"Turner";"";"";"Vanderbilt";"NBA"
4849;1973;11;1;166;"PHI";"Rod";"Freeman";"";"freemro01";"Vanderbilt";"NBA"
4850;1973;11;2;167;"POR";"Ed";"Payne";"";"";"Wake Forest";"NBA"
4851;1973;11;3;168;"BUF";"Mike";"Lee";"";"";"Syracuse";"NBA"
4852;1973;11;4;169;"CLE";"Floyd";"Lewis";"";"";"Harvard";"NBA"
4853;1973;11;5;170;"PHO";"Lynn";"Greer";"";"";"Virginia State";"NBA"
4854;1973;11;6;171;"DET";"Len";"Paul";"";"";"Akron";"NBA"
4855;1973;11;7;172;"CAP";"Dale";"Adams";"";"";"St. Mary's (MD)";"NBA"
4856;1973;11;8;173;"NYK";"Charles";"Edge";"";"edgech01";"LeMoyne-Owen";"NBA"
4857;1973;11;9;174;"BOS";"Ed";"Hastings";"";"";"Villanova";"NBA"
4858;1973;12;1;175;"PHI";"Connie";"Warren";"";"";"Xavier (OH)";"NBA"
4859;1973;12;2;176;"BUF";"Aaron";"Covington";"";"";"Canisius";"NBA"
4860;1973;12;3;177;"POR";"Rick";"Holdt";"";"";"North Carolina State";"NBA"
4861;1973;12;4;178;"CLE";"Chris";"McMurray";"";"";"San Diego State";"NBA"
4862;1973;12;5;179;"PHO";"Lyman";"Williamson";"";"";"Samford";"NBA"
4863;1973;12;6;180;"DET";"Clarence";"Carlisle";"";"";"Ferris State";"NBA"
4864;1973;12;7;181;"CAP";"Mike";"Battle";"";"";"George Washington";"NBA"
4865;1973;12;8;182;"BOS";"Bruce";"Winkler";"";"";"Santa Clara";"NBA"
4866;1973;13;1;183;"PHI";"Jim";"Crawford";"";"";"LaSalle";"NBA"
4867;1973;13;2;184;"BUF";"Bob";"Vartanian";"";"";"Buffalo";"NBA"
4868;1973;13;3;185;"CLE";"John";"Pennebacker";"";"";"Hawaii";"NBA"
4869;1973;13;4;186;"PHO";"Kalevi";"Sarkalahti";"";"";"Brigham Young";"NBA"
4870;1973;13;5;187;"CAP";"Chester";"Davis";"";"";"Morgan State";"NBA"
4871;1973;13;6;188;"BOS";"Scott";"Koelzer";"";"";"Montana State";"NBA"
4872;1973;14;1;189;"PHI";"Ernie";"Johnson";"";"";"Michigan";"NBA"
4873;1973;14;2;190;"BUF";"Ron";"Gilliam";"";"";"Brockport";"NBA"
4874;1973;14;3;191;"CLE";"Charles";"Mitchell";"";"";"Eastern Kentucky";"NBA"
4875;1973;14;4;192;"CAP";"Howard";"White";"";"";"Maryland";"NBA"
4876;1973;14;5;193;"BOS";"Rick";"Williams";"";"";"Iowa";"NBA"
4877;1973;15;1;194;"PHI";"Lionel";"Harris";"";"";"Cincinnati";"NBA"
4878;1973;15;2;195;"BUF";"John";"Fraley";"";"";"Georgia";"NBA"
4879;1973;15;3;196;"CLE";"Reese";"Stovall";"";"";"Pan American";"NBA"
4880;1973;15;4;197;"CAP";"Shorty";"Simmons";"";"";"St. Mary's (MD)";"NBA"
4881;1973;15;5;198;"BOS";"James";"Gilchrist";"";"";"Florida Southern";"NBA"
4882;1973;16;1;199;"PHI";"Larry";"Robinson";"";"";"Tennessee";"NBA"
4883;1973;16;2;200;"BUF";"John";"Green";"";"";"Oregon";"NBA"
4884;1973;16;3;201;"CLE";"Tom";"OConnor";"";"";"Iowa";"NBA"
4885;1973;16;4;202;"BOS";"Sam";"Barber";"";"";"Bethune Cookman";"NBA"
4886;1973;17;1;203;"PHI";"Tony";"Prince";"";"";"St. John's";"NBA"
4887;1973;17;2;204;"BUF";"James";"Garvin";"";"garviji01";"Boston University";"NBA"
4888;1973;17;3;205;"CLE";"Phil";"Elderkin";"";"";"Boston University";"NBA"
4889;1973;17;4;206;"BOS";"Lamont";"King";"";"";"Long Beach State";"NBA"
4890;1973;18;1;207;"BUF";"Don";"Johnston";"";"";"North Carolina";"NBA"
4891;1973;18;2;208;"BOS";"Peter";"Gavitt";"";"";"Maine";"NBA"
4892;1973;19;1;209;"BUF";"Ron";"Thornson";"";"";"British Columbia";"NBA"
4893;1973;19;2;210;"BOS";"Tom";"Austin";"";"";"Massachusetts";"NBA"
4894;1973;20;1;211;"BUF";"Phil";"Tollestrop";"";"";"Brigham Young";"NBA"
4895;1974;1;1;1;"POR";"Bill";"Walton";"";"waltobi01";"UCLA";"NBA"
4896;1974;1;2;2;"PHI";"Marvin";"Barnes";"";"barnema01";"Providence";"NBA"
4897;1974;1;3;3;"SEA";"Tom";"Burleson";"";"burleto01";"North Carolina State";"NBA"
4898;1974;1;4;4;"PHO";"John";"Shumate";"";"shumajo01";"Notre Dame";"NBA"
4899;1974;1;5;5;"HOU";"Bobby";"Jones";"";"jonesbo01";"North Carolina";"NBA"
4900;1974;1;6;6;"KCO";"Scott";"Wedman";"";"wedmasc01";"Colorado";"NBA"
4901;1974;1;7;7;"ATL";"Tom";"Henderson";"";"hendeto01";"Hawaii";"NBA"
4902;1974;1;8;8;"CLE";"Campy";"Russell";"";"russeca02";"Michigan";"NBA"
4903;1974;1;9;9;"BUF";"Tom";"McMillen";"";"mcmilto01";"Maryland";"NBA"
4904;1974;1;10;10;"ATL";"Mike";"Sojourner";"";"sojoumi01";"Utah";"NBA"
4905;1974;1;11;11;"GSW";"Keith";"Wilkes";"";"wilkeja01";"UCLA";"NBA"
4906;1974;1;12;12;"LAL";"Brian";"Winters";"";"wintebr01";"South Carolina";"NBA"
4907;1974;1;13;13;"WSB";"Len";"Elmore";"";"elmorle01";"Maryland";"NBA"
4908;1974;1;14;14;"CHI";"Maurice";"Lucas";"";"lucasma01";"Marquette";"NBA"
4909;1974;1;15;15;"DET";"Al";"Eberhard";"";"eberhal01";"Missouri";"NBA"
4910;1974;1;16;16;"CHI";"Cliff";"Pondexter";"";"pondecl01";"Long Beach State";"NBA"
4911;1974;1;17;17;"BOS";"Glenn";"McDonald";"";"mcdongl01";"Long Beach State";"NBA"
4912;1974;1;18;18;"MIL";"Gary";"Brokaw";"";"brokaga01";"Notre Dame";"NBA"
4913;1974;2;1;19;"PHI";"Don";"Smith";"";"smithdo02";"Dayton";"NBA"
4914;1974;2;2;20;"POR";"Jan";"van breda kolff";"";"vanbrja01";"Vanderbilt";"NBA"
4915;1974;2;3;21;"LAL";"Billy";"Knight";"";"knighbi01";"Pittsburgh";"NBA"
4916;1974;2;4;22;"WSB";"Truck";"Robinson";"";"robintr01";"Tennessee State";"NBA"
4917;1974;2;5;23;"HOU";"Gus";"Bailey";"";"bailegu01";"Texas-El Paso";"NBA"
4918;1974;2;6;24;"KCO";"Len";"Kosmalski";"";"kosmale01";"Tennessee";"NBA"
4919;1974;2;7;25;"ATL";"John";"Drew";"";"drewjo01";"Gardner-Webb";"NBA"
4920;1974;2;8;26;"SEA";"Leonard";"Gray";"";"grayle01";"Long Beach State";"NBA"
4921;1974;2;9;27;"CHI";"Leon";"Benbow";"";"benbole01";"Jacksonville";"NBA"
4922;1974;2;10;28;"NOJ";"Aaron";"James";"";"jamesaa01";"Grambling";"NBA"
4923;1974;2;11;29;"GSW";"Phil";"Smith";"";"smithph01";"San Francisco";"NBA"
4924;1974;2;12;30;"WSB";"Dennis";"DuVal";"";"duvalde01";"Syracuse";"NBA"
4925;1974;2;13;31;"PHO";"Fred";"Saunders";"";"saundfr01";"Syracuse";"NBA"
4926;1974;2;14;32;"NYK";"Jesse";"Dark";"";"darkje01";"Virginia Commonwealth";"NBA"
4927;1974;2;15;33;"DET";"Eric";"Money";"";"moneyer01";"Arizona";"NBA"
4928;1974;2;16;34;"POR";"Phil";"Lumpkin";"";"lumpkph01";"Miami (OH)";"NBA"
4929;1974;2;17;35;"BOS";"Kevin";"Stacom";"";"stacoke01";"Providence";"NBA"
4930;1974;2;18;36;"POR";"Rubin";"Collins";"";"";"Maryland-Eastern Shore";"NBA"
4931;1974;3;1;37;"PHI";"Coniel";"Norman";"";"normaco01";"Arizona";"NBA"
4932;1974;3;2;38;"CLE";"Clarence";"Walker";"";"walkefo01";"West Georgia";"NBA"
4933;1974;3;3;39;"CLE";"Kevin";"Restani";"";"restake01";"San Francisco";"NBA"
4934;1974;3;4;40;"PHO";"George";"Gervin";"";"gervige01";"Eastern Michigan";"NBA"
4935;1974;3;5;41;"HOU";"Robert";"Wilson";"";"";"Iowa State";"NBA"
4936;1974;3;6;42;"PHI";"Harvey";"Catchings";"";"catchha01";"Hardin-Simmons";"NBA"
4937;1974;3;7;43;"ATL";"Darrell";"Elston";"";"elstoda01";"North Carolina";"NBA"
4938;1974;3;8;44;"SEA";"Talvin";"Skinner";"";"skinnta01";"Maryland-Eastern Shore";"NBA"
4939;1974;3;9;45;"BUF";"Kim";"Hughes";"";"hugheki01";"Wisconsin";"NBA"
4940;1974;3;10;46;"NOJ";"Bruce";"King";"";"";"Pan American";"NBA"
4941;1974;3;11;47;"GSW";"Frank";"Kendrick";"";"kendrfr01";"Purdue";"NBA"
4942;1974;3;12;48;"LAL";"Jim";"Bradley";"";"bradlji01";"Northern Illinois";"NBA"
4943;1974;3;13;49;"PHO";"Earl";"Williams";"";"williea01";"Winston-Salem";"NBA"
4944;1974;3;14;50;"NYK";"Rudy";"Jackson";"";"";"Hutchinson JC";"NBA"
4945;1974;3;15;51;"DET";"Roland";"Grant";"";"";"New Mexico State";"NBA"
4946;1974;3;16;52;"CHI";"Bobby";"Wilson";"";"";"Wichita State";"NBA"
4947;1974;3;17;53;"BOS";"Roscoe";"Pondexter";"";"";"Long Beach State";"NBA"
4948;1974;3;18;54;"MIL";"Greg";"McDougald";"";"";"Oral Roberts";"NBA"
4949;1974;4;1;55;"PHI";"Butch";"Taylor";"";"";"Jacksonville";"NBA"
4950;1974;4;2;56;"POR";"Mickey";"Johnson";"";"johnsmi01";"Aurora";"NBA"
4951;1974;4;3;57;"CLE";"Jim";"Foster";"";"fosteji01";"Connecticut";"NBA"
4952;1974;4;4;58;"PHO";"Randy";"Allen";"";"";"Indiana (PA)";"NBA"
4953;1974;4;5;59;"HOU";"Larry";"Robinson";"";"";"Texas";"NBA"
4954;1974;4;6;60;"KCO";"Lloyd";"Batts";"";"battsll01";"Cincinnati";"NBA"
4955;1974;4;7;61;"ATL";"Ed";"Palubinskas";"";"";"Louisiana State";"NBA"
4956;1974;4;8;62;"SEA";"William";"Gordon";"";"";"Maryland-Eastern Shore";"NBA"
4957;1974;4;9;63;"BUF";"Bernard";"Harris";"";"harribe01";"Virginia Commonwealth";"NBA"
4958;1974;4;10;64;"NOJ";"Ray";"Price";"";"";"Washington";"NBA"
4959;1974;4;11;65;"GSW";"Willie";"Biles";"";"";"Tulsa";"NBA"
4960;1974;4;12;66;"WSB";"Stan";"Washington";"";"washist01";"San Diego";"NBA"
4961;1974;4;13;67;"LAL";"Ron";"de vries";"";"";"Illinois State";"NBA"
4962;1974;4;14;68;"NYK";"Roy";"Ebron";"";"ebronro01";"SW Louisiana";"NBA"
4963;1974;4;15;69;"DET";"Mickey";"Martin";"";"";"Pittsburgh";"NBA"
4964;1974;4;16;70;"CHI";"Jim";"Forbes";"";"";"Texas-El Paso";"NBA"
4965;1974;4;17;71;"BOS";"Lerman";"Battle";"";"";"Fairmont State";"NBA"
4966;1974;4;18;72;"MIL";"Lionel";"Billingly";"";"billili01";"Duquesne";"NBA"
4967;1974;5;1;73;"PHI";"Gary";"Crowthers";"";"";"Hardin-Simmons";"NBA"
4968;1974;5;2;74;"POR";"Bernard";"Hardin";"";"";"New Mexico";"NBA"
4969;1974;5;3;75;"CLE";"Gary";"Novak";"";"";"Notre Dame";"NBA"
4970;1974;5;4;76;"PHO";"Ralph";"Bobik";"";"";"Creighton";"NBA"
4971;1974;5;5;77;"HOU";"Owen";"Wells";"";"wellsow01";"Detroit";"NBA"
4972;1974;5;6;78;"KCO";"Terry";"Compton";"";"";"Vanderbilt";"NBA"
4973;1974;5;7;79;"ATL";"Tyrone";"Medley";"";"";"Utah";"NBA"
4974;1974;5;8;80;"SEA";"Dean";"Tolson";"";"tolsode01";"Arkansas";"NBA"
4975;1974;5;9;81;"BUF";"Tony";"Byers";"";"";"Wake Forest";"NBA"
4976;1974;5;10;82;"NOJ";"Ed";"Searcy";"";"searced01";"St. John's";"NBA"
4977;1974;5;11;83;"GSW";"Steve";"Erickson";"";"";"Oregon";"NBA"
4978;1974;5;12;84;"LAL";"Seymour";"Reed";"";"";"Bradley";"NBA"
4979;1974;5;13;85;"WSB";"Gary";"Anderson";"";"";"Washington";"NBA"
4980;1974;5;14;86;"NYK";"Greg";"Jackson";"";"jacksgr01";"Guilford";"NBA"
4981;1974;5;15;87;"DET";"Joe";"Newman";"";"";"Temple";"NBA"
4982;1974;5;16;88;"CHI";"Randy";"Knowles";"";"";"Texas A&M";"NBA"
4983;1974;5;17;89;"BOS";"Ben";"Clyde";"";"clydebe01";"Florida State";"NBA"
4984;1974;5;18;90;"MIL";"John";"Johnson";"";"";"Denver";"NBA"
4985;1974;6;1;91;"PHI";"Mark";"Westra";"";"";"Southern California";"NBA"
4986;1974;6;2;92;"POR";"Dan";"Anderson";"";"anderda02";"Southern California";"NBA"
4987;1974;6;3;93;"CLE";"Aron";"Stewart";"";"";"Richmond";"NBA"
4988;1974;6;4;94;"PHO";"Collis";"Temple";"";"templco01";"Louisiana State";"NBA"
4989;1974;6;5;95;"HOU";"Lawrence";"Johnson";"";"";"Prairie View";"NBA"
4990;1974;6;6;96;"KCO";"Ron";"Kennedy";"";"";"Arizona";"NBA"
4991;1974;6;7;97;"ATL";"Sam";"Hervey";"";"";"Southern Methodist";"NBA"
4992;1974;6;8;98;"SEA";"Wardell";"Jackson";"";"jackswa01";"Ohio State";"NBA"
4993;1974;6;9;99;"BUF";"Gary";"Link";"";"";"Missouri";"NBA"
4994;1974;6;10;100;"NOJ";"Lawrence";"McCray";"";"";"Florida State";"NBA"
4995;1974;6;11;101;"GSW";"John";"Errecart";"";"";"Pacific";"NBA"
4996;1974;6;12;102;"WSB";"Roy";"McPipe";"";"mcpipro01";"Eastern Montana";"NBA"
4997;1974;6;13;103;"LAL";"Billy";"Morris";"";"";"St. Louis";"NBA"
4998;1974;6;14;104;"NYK";"Terry";"Mikan";"";"";"St. Thomas";"NBA"
4999;1974;6;15;105;"DET";"Mike";"Sylvester";"";"";"Dayton";"NBA"
5000;1974;6;16;106;"CHI";"Robert";"Rosier";"";"";"St. Thomas";"NBA"
5001;1974;6;17;107;"BOS";"Gene";"Harmon";"";"";"Creighton";"NBA"
5002;1974;6;18;108;"MIL";"Larry";"Williams";"";"";"Kansas State";"NBA"
5003;1974;7;1;109;"PHI";"Dave";"Stoczynski";"";"";"Gannon";"NBA"
5004;1974;7;2;110;"POR";"Doug";"Richards";"";"";"Brigham Young";"NBA"
5005;1974;7;3;111;"CLE";"Mike";"Robinson";"";"";"Michigan State";"NBA"
5006;1974;7;4;112;"PHO";"Clyde";"Dickey";"";"dickecl01";"Boise State";"NBA"
5007;1974;7;5;113;"HOU";"Kevin";"Fitzgerald";"";"";"Oklahoma";"NBA"
5008;1974;7;6;114;"KCO";"Mark";"Browne";"";"";"Missouri";"NBA"
5009;1974;7;7;115;"ATL";"Greg";"Lee";"";"leegr01";"UCLA";"NBA"
5010;1974;7;8;116;"SEA";"Jerry";"Faulkner";"";"";"Western Georgia";"NBA"
5011;1974;7;9;117;"BUF";"Tommy";"Curtis";"";"";"UCLA";"NBA"
5012;1974;7;10;118;"NOJ";"Joel";"Copeland";"";"";"Old Dominion";"NBA"
5013;1974;7;11;119;"GSW";"Brady";"Allen";"";"";"California";"NBA"
5014;1974;7;12;120;"LAL";"Dennis";"van zant";"";"vanzade01";"Azusa Pacific";"NBA"
5015;1974;7;13;121;"WSB";"Tom";"Turner";"";"";"Western Georgia";"NBA"
5016;1974;7;14;122;"NYK";"Billy";"Smith";"";"";"Mercer";"NBA"
5017;1974;7;15;123;"DET";"Sammy";"High";"";"";"Tulsa";"NBA"
5018;1974;7;16;124;"CHI";"Geoff";"Roberts";"";"";"Missouri";"NBA"
5019;1974;7;17;125;"BOS";"Ron";"Brown";"";"";"Penn State";"NBA"
5020;1974;7;18;126;"MIL";"Bob";"Hornstein";"";"";"West Virginia";"NBA"
5021;1974;8;1;127;"PHI";"Jimmy";"Powell";"";"";"Middle Tennessee";"NBA"
5022;1974;8;2;128;"POR";"Eldridge";"Broussard";"";"";"Pacific (OR)";"NBA"
5023;1974;8;3;129;"CLE";"Kerry";"Hughes";"";"";"Wisconsin";"NBA"
5024;1974;8;4;130;"PHO";"Tom";"Holland";"";"";"Oklahoma";"NBA"
5025;1974;8;5;131;"HOU";"Steve";"Brooks";"";"";"Arkansas State";"NBA"
5026;1974;8;6;132;"KCO";"Richie";"OConnor";"";"";"Fairfield";"NBA"
5027;1974;8;7;133;"ATL";"Bill";"Butler";"";"";"Louisville";"NBA"
5028;1974;8;8;134;"SEA";"Leonard";"Coulter";"";"";"Morehead State";"NBA"
5029;1974;8;9;135;"BUF";"Glenn";"Price";"";"";"St. Bonaventure";"NBA"
5030;1974;8;10;136;"NOJ";"Jay";"Piccola";"";"";"Roanoke";"NBA"
5031;1974;8;11;137;"GSW";"Clarence";"Allen";"";"";"UC Santa Barbara";"NBA"
5032;1974;8;12;138;"WSB";"Steve";"Platt";"";"";"Huntington (IN)";"NBA"
5033;1974;8;13;139;"LAL";"Bob";"Florence";"";"";"Nevada-Las Vegas";"NBA"
5034;1974;8;14;140;"NYK";"Dennis";"McDermott";"";"";"St. Francis";"NBA"
5035;1974;8;15;141;"DET";"Greg";"Newman";"";"";"Drexel";"NBA"
5036;1974;8;16;142;"CHI";"Sam";"McCants";"";"";"Oral Roberts";"NBA"
5037;1974;8;17;143;"BOS";"Richard";"Wallace";"";"";"Georgia Southern";"NBA"
5038;1974;8;18;144;"MIL";"Ralph";"Palamar";"";"";"Cameron";"NBA"
5039;1974;9;1;145;"PHI";"Perry";"Warbington";"";"warbipe01";"Georgia Southern";"NBA"
5040;1974;9;2;146;"POR";"Lee";"Haven";"";"";"Colorado";"NBA"
5041;1974;9;3;147;"CLE";"Jim";"Buskofsky";"";"";"Upper Iowa";"NBA"
5042;1974;9;4;148;"PHO";"Ted";"Evans";"";"";"Oklahoma";"NBA"
5043;1974;9;5;149;"HOU";"Ken";"Stalling";"";"";"Missouri-Rolla";"NBA"
5044;1974;9;6;150;"KCO";"Jeff";"Dawson";"";"";"Illinois";"NBA"
5045;1974;9;7;151;"ATL";"Lon";"Kruger";"";"";"Kansas State";"NBA"
5046;1974;9;8;152;"SEA";"Bertrand";"du pont";"";"";"Dillard";"NBA"
5047;1974;9;9;153;"BUF";"John";"Falconi";"";"";"Davidson";"NBA"
5048;1974;9;10;154;"NOJ";"Ken";"Boyd";"";"boydke01";"Boston University";"NBA"
5049;1974;9;11;155;"GSW";"Carl";"Meier";"";"";"California";"NBA"
5050;1974;9;12;156;"WSB";"Mark";"Raterink";"";"";"Boston College";"NBA"
5051;1974;9;13;157;"NYK";"Earl";"Brown";"";"";"Lafayette";"NBA"
5052;1974;9;14;158;"DET";"Gary";"Deitelhoff";"";"";"Millikin";"NBA"
5053;1974;9;15;159;"CHI";"Jerry";"Davenport";"";"";"Cameron";"NBA"
5054;1974;9;16;160;"BOS";"Al";"Skinner";"";"skinnal01";"Massachusetts";"NBA"
5055;1974;9;17;161;"MIL";"Mike";"Deane";"";"";"Potsdam State";"NBA"
5056;1974;10;1;162;"PHI";"Larry";"Witherspoon";"";"";"Towson State";"NBA"
5057;1974;10;2;163;"POR";"Ron";"Jones";"";"";"Oregon State";"NBA"
5058;1974;10;3;164;"CLE";"Jim";"Kelly";"";"";"Loras";"NBA"
5059;1974;10;4;165;"PHO";"Mark";"Wasley";"";"";"Arizona State";"NBA"
5060;1974;10;5;166;"HOU";"Marcus";"Washington";"";"";"Marquette";"NBA"
5061;1974;10;6;167;"KCO";"Dennis";"White";"";"";"Arkansas";"NBA"
5062;1974;10;7;168;"ATL";"Brendy";"Lee";"";"";"Nebraska";"NBA"
5063;1974;10;8;169;"SEA";"Rod";"Derline";"";"derliro01";"Seattle";"NBA"
5064;1974;10;9;170;"BUF";"Andy";"Rimol";"";"";"Princeton";"NBA"
5065;1974;10;10;171;"NOJ";"Walt";"McGary";"";"";"Chattanooga";"NBA"
5066;1974;10;11;172;"GSW";"Marvin";"Buckley";"";"";"Nevada-Reno";"NBA"
5067;1974;10;13;173;"WSB";"Pete";"Collins";"";"";"High Point";"NBA"
5068;1974;10;14;174;"NYK";"John";"OConnell";"";"";"North Carolina";"NBA"
5069;1974;10;15;175;"DET";"Bill";"Ligon";"";"ligonbi01";"Vanderbilt";"NBA"
5070;1974;10;16;176;"CHI";"Rick";"Hockenos";"";"";"St. Francis (PA)";"NBA"
5071;1974;10;17;177;"BOS";"Phil";"Rogers";"";"";"Fairfield";"NBA"
5072;1974;10;18;178;"MIL";"Bruce";"Featherston";"";"";"SW Texas State";"NBA"
5073;1975;1;1;1;"ATL";"David";"Thompson";"";"thompda01";"North Carolina State";"NBA"
5074;1975;1;2;2;"LAL";"David";"Meyers";"";"meyerda01";"UCLA";"NBA"
5075;1975;1;3;3;"ATL";"Marvin";"Webster";"";"webstma01";"Morgan State";"NBA"
5076;1975;1;4;4;"PHO";"Alvan";"Adams";"";"adamsal01";"Oklahoma";"NBA"
5077;1975;1;5;5;"PHI";"Darryl";"Dawkins";"";"dawkida01";"Maynard Evans (FL) HS";"NBA"
5078;1975;1;6;6;"POR";"Lionel";"Hollins";"";"hollili01";"Arizona State";"NBA"
5079;1975;1;7;7;"NOJ";"Rich";"Kelley";"";"kelleri01";"Stanford";"NBA"
5080;1975;1;8;8;"LAL";"Junior";"Bridgeman";"";"bridgju01";"Louisville";"NBA"
5081;1975;1;9;9;"NYK";"Eugene";"Short";"";"shortge01";"Jackson State";"NBA"
5082;1975;1;10;10;"KCK";"Bill";"Robinzine";"";"robinbi01";"DePaul";"NBA"
5083;1975;1;11;11;"HOU";"Joe";"Meriweather";"";"meriwjo01";"Southern Illinois";"NBA"
5084;1975;1;12;12;"SEA";"Frank";"Oleynick";"";"oleynfr01";"Seattle";"NBA"
5085;1975;1;13;13;"KCK";"Bob";"Bigelow";"";"bigelbo01";"Pennsylvania";"NBA"
5086;1975;1;14;14;"GSW";"Joe";"Bryant";"";"bryanjo01";"LaSalle";"NBA"
5087;1975;1;15;15;"CLE";"John";"Lambert";"";"lambejo01";"Southern California";"NBA"
5088;1975;1;16;16;"PHO";"Ricky";"Sobers";"";"soberri01";"Nevada-Las Vegas";"NBA"
5089;1975;1;17;17;"BOS";"Tom";"Boswell";"";"bosweto01";"South Carolina";"NBA"
5090;1975;1;18;18;"WSB";"Kevin";"Grevey";"";"greveke01";"Kentucky";"NBA"
5091;1975;2;1;19;"ATL";"Bill";"Willoughby";"";"willobi01";"Dwight Morrow (NJ) HS";"NBA"
5092;1975;2;2;20;"GSW";"Gus";"Williams";"";"willigu01";"Southern California";"NBA"
5093;1975;2;3;21;"SEA";"Bruce";"Seals";"";"sealsbr01";"Xavier (LA)";"NBA"
5094;1975;2;4;22;"MIL";"Clyde";"Mayes";"";"mayescl01";"Furman";"NBA"
5095;1975;2;5;23;"PHI";"Lloyd";"Free";"";"freewo01";"Guilford";"NBA"
5096;1975;2;6;24;"MIL";"Cornelius";"Cash";"";"cashco01";"Bowling Green";"NBA"
5097;1975;2;7;25;"POR";"Bob";"Gross";"";"grossbo01";"Long Beach State";"NBA"
5098;1975;2;8;26;"NYK";"Luther";"Burden";"";"burdeti01";"Utah";"NBA"
5099;1975;2;9;27;"DET";"Walter";"Luckett";"";"";"Ohio";"NBA"
5100;1975;2;10;28;"CLE";"Dan";"Roundfield";"";"roundda01";"Central Michigan";"NBA"
5101;1975;2;11;29;"HOU";"Jim";"Blanks";"";"";"Gardner-Webb";"NBA"
5102;1975;2;12;30;"CHI";"Steve";"Green";"";"greenst01";"Indiana";"NBA"
5103;1975;2;13;31;"KCK";"Glenn";"Hansen";"";"hansegl01";"Louisiana State";"NBA"
5104;1975;2;14;32;"CHI";"John";"Laskowski";"";"laskojo01";"Indiana";"NBA"
5105;1975;2;15;33;"CLE";"Mel";"Utley";"";"";"St. John's";"NBA"
5106;1975;2;16;34;"NYK";"Larry";"Fogle";"";"foglela01";"Canisius";"NBA"
5107;1975;2;17;35;"PHO";"Allen";"Murphy";"";"murphal01";"Louisville";"NBA"
5108;1975;2;18;36;"PHO";"Jimmy";"conner";"";"conneji01";"Kentucky";"NBA"
5109;1975;3;1;37;"NOJ";"Rudy";"Hackett";"";"hackeru01";"Syracuse";"NBA"
5110;1975;3;2;38;"NOJ";"Jim";"McElroy";"";"mcelrji01";"Central Michigan";"NBA"
5111;1975;3;3;39;"PHI";"Jim";"Baker";"";"bakerji01";"Hawaii";"NBA"
5112;1975;3;4;40;"GSW";"Otis";"Johnson";"";"";"Stetson";"NBA"
5113;1975;3;5;41;"PHI";"Charles";"Cleveland";"";"";"Alabama";"NBA"
5114;1975;3;6;42;"POR";"Tom";"Roy";"";"";"Maryland";"NBA"
5115;1975;3;7;43;"MIL";"Brian";"Hammel";"";"";"Bentley";"NBA"
5116;1975;3;8;44;"DET";"Pete";"Trgovich";"";"";"UCLA";"NBA"
5117;1975;3;9;45;"CLE";"Ted";"Hathaway";"";"";"Cleveland State";"NBA"
5118;1975;3;10;46;"NYK";"John";"Ramsey";"";"";"Seton Hall";"NBA"
5119;1975;3;11;47;"HOU";"Rudy";"White";"";"whiteru01";"Arizona State";"NBA"
5120;1975;3;12;48;"WSB";"Tom";"Kropp";"";"kroppto01";"Kearney State";"NBA"
5121;1975;3;13;49;"KCK";"Bob";"Guyette";"";"";"Kentucky";"NBA"
5122;1975;3;14;50;"POR";"Gus";"Gerard";"";"gerargu01";"Virginia";"NBA"
5123;1975;3;15;51;"GSW";"Robert";"Hawkins";"";"hawkiro01";"Illinois State";"NBA"
5124;1975;3;16;52;"BUF";"George";"Bucci";"";"buccige01";"Manhattan";"NBA"
5125;1975;3;17;53;"BOS";"Jerome";"Anderson";"";"anderje01";"West Virginia";"NBA"
5126;1975;3;18;54;"PHO";"Bayard";"Forrest";"";"forreba01";"Grand Canyon";"NBA"
5127;1975;4;1;55;"NOJ";"Mack";"Coleman";"";"";"Houston Baptist";"NBA"
5128;1975;4;2;56;"LAL";"CJ";"Kupec";"";"kupeccj01";"Michigan";"NBA"
5129;1975;4;3;57;"ATL";"Monte";"Towe";"";"towemo01";"North Carolina State";"NBA"
5130;1975;4;4;58;"PHO";"Sam";"McCants";"";"";"Oral Roberts";"NBA"
5131;1975;4;5;59;"PHI";"Louis";"Dunbar";"";"";"Houston";"NBA"
